"category","taxon","island","sample_code","water_depth._m","dist_coast_km","long","lat","substrate_type","sequencin_run","ESVs","Kindgom","Phylum","Class","Order","Family","Genus","Species","X.Subject.accession","X.Identity.percentage","reads","pa","N","site_code"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_29","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIa","metagenome              ","UEXN01011482",100,22796,1,92.9431757909891,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_2946","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured marine bacterium            ","GQ385589",100,596,1,2.42999354147348,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_304","Bacteria","Marinimicrobia(SAR406clade)","unknownclass","unknownorder","unknownfamily","unknowngenus","Rhodobacteraceae bacterium REDSEA-S29_B10            ","LUQB01000275",100,984,1,4.01193564565421,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_308","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169marinegroup","unknowngenus","marine metagenome             ","CEQT01001744",100,850,1,3.46559481585983,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_3112","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","uncultured","uncultured bacterium             ","JQ013172",100,1037,1,4.228025675349,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_3263","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","SUP05cluster","uncultured marine organism            ","HM485128",94.618,1914,1,7.80370409124202,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_333","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)clade","uncultured marine bacterium            ","KU937449",100,616,1,2.51153694890548,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_342","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2bmarinegroup","marine metagenome             ","AACY022124953",100,1678,1,6.84149188354447,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_358","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","uncultured bacterium             ","KT880459",100,5110,1,20.834340598875,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_366","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","unknowngenus","unidentified marine bacterioplankton            ","KC003147",100,914,1,3.72653371964222,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_372","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIa","marine sediment metagenome            ","UOTH01000097",100,1625,1,6.62540185384968,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_377","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Litoricolaceae","Litoricola","uncultured bacterium             ","KJ007931",100,554,1,2.25875238586629,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_393","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19marinesedimentgroup","marine metagenome             ","CENJ01027480",100,1433,1,5.84258514250252,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_410","Bacteria","Marinimicrobia(SAR406clade)","unknownclass","unknownorder","unknownfamily","unknowngenus","uncultured bacterium             ","JQ611216",100,908,1,3.70207069741262,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_418","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116clade","unknowngenus","marine metagenome             ","AACY023959354",100,838,1,3.41666877140063,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_422","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","unknowngenus","unidentified marine bacterioplankton            ","KC001584",100,1408,1,5.74065588321252,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_423","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeII","unknowngenus","Pelagibacteraceae bacterium AG-345-F21            ","QCAW01000020",100,2401,1,9.78928606221112,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_43","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759     ","ATWU01000093",100,1189,1,4.84775557183216,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_432","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","unknowngenus","uncultured bacterium             ","EU804733",100,1377,1,5.61426360169293,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_441","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)clade","unidentified marine bacterioplankton            ","KC000821",100,982,1,4.00378130491101,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_447","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIb","Pelagibacteraceae bacterium AG-426-M19            ","QCNW01000007",100,370,1,1.50855303749193,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_456","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum","unidentified marine bacterioplankton            ","KC003375",100,419,1,1.70833438570032,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_459","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7marinegroup","unknowngenus","marine metagenome             ","CENQ01009761",100,966,1,3.93854657896541,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_484","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5marinegroup","marine metagenome             ","CEUT01057922",100,1568,1,6.39300314266849,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_50","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeII","unknowngenus","metagenome              ","UEXN01038198",100,22566,1,92.0054266055211,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_5082","Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera","uncultured Thermus             ","KC442745",92.973,885,1,3.60829577886582,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_519","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2bmarinegroup","unidentified marine bacterioplankton            ","KC003122",100,546,1,2.22613502289349,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_52","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIa","marine sediment metagenome            ","UOSV01000990",100,8732,1,35.6018516848095,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_530","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","uncultured","marine metagenome             ","OCRG01005980",100,8631,1,35.1900574772779,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_538","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeII","unknowngenus","marine metagenome             ","AACY021709961",100,1661,1,6.77217998722727,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_584","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIb","marine metagenome             ","AACY023892297",100,1871,1,7.62838576526323,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_625","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeII","unknowngenus","marine metagenome             ","AACY023498806",100,1659,1,6.76402564648407,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_63","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","CandidatusActinomarina","marine metagenome             ","CEPB01016920",100,6254,1,25.4986235039852,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_65","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","ProchlorococcusMIT9313","Prochlorococcus sp. REDSEA-S22_B1            ","LUPT01000015",100,7485,1,30.5176202314245,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_70","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","CandidatusActinomarina","marine metagenome             ","CEUR01027716",100,6185,1,25.2172987483448,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_71","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIa","marine metagenome             ","OCOU01000518",100,7476,1,30.4809256980801,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_729","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116clade","unknowngenus","marine metagenome             ","AACY023933999",100,1095,1,4.46450155690178,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_73","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured","Rhodobacteraceae bacterium REDSEA-S11_B6            ","LUQA01000159",100,7581,1,30.9090285870981,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_75","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","marine metagenome             ","CEPT01145025",100,1461,1,5.95674591290731,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_7915","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Leucothrix","Leucothrix sp. IMCC9719            ","QGKL01000021",98.391,616,1,2.51153694890548,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_81","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","CyanobiumPCC-6307","Synechococcus sp. AG-420-M02            ","QCMM01000022",100,2326,1,9.48349828434114,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_821","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5marinegroup","Bacteroidetes bacterium SCGC AAA795-G10           ","QFDA01000001",100,305,1,1.24353696333794,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_826","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeII","unknowngenus","marine metagenome             ","AACY023379315",100,1324,1,5.39817357199814,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_88","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5marinegroup","marine metagenome             ","AACY020125801",100,3928,1,16.015125219644,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_89","Bacteria","SAR324clade(MarinegroupB)","unknownclass","unknownorder","unknownfamily","unknowngenus","marine metagenome             ","CEVS01032418",100,5251,1,21.4092216212706,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_92","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169marinegroup","unknowngenus","marine metagenome             ","CEOJ01000159",100,5028,1,20.5000126284038,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_948","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","unknowngenus","marine metagenome             ","OCON01000915",100,876,1,3.57160124552143,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_9719","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured","uncultured bacterium             ","FJ203591",98.391,593,1,2.41776203035868,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_1","1",19,"119.32219","-4.97136","seawater",1,"ESV_99","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86clade","unknownfamily","unknowngenus","marine metagenome             ","AACY020555669",100,4470,1,18.2249515610511,"Pajenekang_1"
"environment","seawater","Pajenekang","seawater_Pajenekang_10","10",19,"119.32219","-4.97136","seawater",1,"ESV_1005","Bacteria","Marinimicrobia(SAR406clade)","unknownclass","unknownorder","unknownfamily","unknowngenus","uncultured bacterium             ","EF573746",100,524,1,2.10355044300605,"Pajenekang_10"
"environment","seawater","Pajenekang","seawater_Pajenekang_10","10",19,"119.32219","-4.97136","seawater",1,"ESV_1011","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum","marine metagenome             ","CESW01064671",100,598,1,2.40061672694201,"Pajenekang_10"
"environment","seawater","Pajenekang","seawater_Pajenekang_10","10",19,"119.32219","-4.97136","seawater",1,"ESV_1022","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeII","unknowngenus","uncultured bacterium             ","EU804245",100,382,1,1.53350433058838,"Pajenekang_10"
"environment","seawater","Pajenekang","seawater_Pajenekang_10","10",19,"119.32219","-4.97136","seawater",1,"ESV_1047","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4marinegroup","marine metagenome             ","AACY022099444",100,245,1,0.983530264382598,"Pajenekang_10"
"environment","seawater","Pajenekang","seawater_Pajenekang_10","10",19,"119.32219","-4.97136","seawater",1,"ESV_110","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4marinegroup","unidentified marine bacterioplankton            ","KC001836",100,4533,1,18.1973170956993,"Pajenekang_10"
"environment","seawater","Pajenekang","seawater_Pajenekang_10","10",19,"119.32219","-4.97136","seawater",1,"ESV_111","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIb","Candidatus Pelagibacter ubique            ","CVSN01000050",100,4839,1,19.4257263238669,"Pajenekang_10"
